movie_id,title,tags
11361,Halloween 5: The Revenge of Michael Myers,horror thriller sheriff barn black sequel boogeyman maskedkiller slasher youth psychiatrist killer kitten scythe heroine pitchfork psychotronic michaelmyers donaldpleasence danielleharris elliecornell dominiqueothenin-girard
92591,Bernie,comedy crime drama prisonvisit funeraldirector funeralhome amateurtheater embezzlement missingpersonscase hiddencorpse estrangedfamilymember jurytrial hick stockbroker corpseinfreezer confessionofcrime duringcreditsstinger jackblack shirleymaclaine matthewmcconaughey richardlinklater
57612,Dolphins and Whales: Tribes of the Ocean,documentary dolphin whale killerwhale imax 3d manatee conservation darylhannah charlotterampling jean-jacquesmantello
12509,Pollock,drama romance artist success relationshipproblems alcoholism independentfilm fallinginlove edharris marciagayharden tombower edharris
15256,200 Cigarettes,comedy drama romance newyear'seve independentfilm relationship womandirector lowereastside benaffleck caseyaffleck davechappelle risabramongarcia
83686,The Words,drama thriller plagiarizedbook stolennovel plagiarizednovel aspiringwriter bradleycooper zoesaldana jeremyirons brianklugman
80304,Casa De Mi Padre,comedy western mexico organizedcrime druglord padre aftercreditsstinger duringcreditsstinger willferrell gaelgarcíabernal génesisrodríguez mattpiedmont
28053,City Island,drama comedy secret fetishism stripper familysecrets convict chubbywoman extramaritalaffair andygarcía juliannamargulies stevenstrait raymonddefelitta
67913,The Guard,action comedy thriller crime prostitute blackmail drugsmuggle ruralireland dryhumour brendangleeson doncheadle liamcunningham johnmichaelmcdonagh
13991,College,comedy sexuality college girlfriend vomit celebration fraternity fratparty drakebell andrewcaldwell andreemoss debhagan
1443,The Virgin Suicides,drama romance michigan 1970s youth family womandirector jameswoods kathleenturner kirstendunst sofiacoppola
8545,Little Voice,comedy drama parentskidsrelationship voice loneliness independentfilm singer cowardliness carrierpigeon brendablethyn michaelcaine ewanmcgregor markherman
19556,Miss March,comedy romance sex firsttime virgin roadtrip playboy duringcreditsstinger zachcregger trevormoore raquelalessi zachcregger
231576,Wish I Was Here,drama comedy jew independentfilm homeschooling family strugglingactor zachbraff katehudson joeyking zachbraff
16172,Simply Irresistible,comedy restaurant departmentstore kitchen love crab chef irresistible sarahmichellegellar seanpatrickflanery dylanbaker marktarlov
13403,Hedwig and the Angry Inch,comedy music transvestism gay sex singer transgender glamrock selfidentity rockodyssey referencetokant militarybrat restaurantchain lgbtinthemilitary childmolestation theatricalmanager johncameronmitchell miriamshor stephentrask johncameronmitchell
15797,Only the Strong,action markdacascos geoffreylewis staceytravis sheldonlettich
347764,Goddess of Love,mystery drama thriller horror alexiskendra elizabethsandy mondascott jonknautz
13537,Shattered Glass,drama history haydenchristensen petersarsgaard chloësevigny billyray
20794,Novocaine,comedy crime thriller murder independentfilm drug dentist chelcieross stevemartin lauradern davidatkins
31064,The Business of Strangers,drama thriller rape sex airport authority assistant power revenge independentfilm trust juliastiles stockardchanning frederickweller patrickstettner
576,The Wild Bunch,adventure western underdog robbery bountyhunter texas mexicanrevolution friendship honor gang shootout soldier steamlocomotive righteousrage williamholden ernestborgnine robertryan sampeckinpah
13990,The Wackness,drama comingofage marijuana summer benkingsley famkejanssen joshpeck jonathanlevine
11583,The First Great Train Robbery,thriller adventure drama crime publichanging strongbox goldtheft britishhistory historicfigure pianoplaying eyepatch horsecarriage openingactionscene unwantedkiss seanconnery donaldsutherland lesley-annedown michaelcrichton
18602,Morvern Callar,drama independentfilm womandirector samanthamorton kathleenmcdermott jameswilson lynneramsay
27549,Beastmaster 2: Through the Portal of Time,action adventure fantasy sciencefiction basedonnovel timetravel sequel psychotronic swordandsandal beastmaster warrior timeportal gunfight swordandsorcery marcsinger kariwuhrer sarahdouglas sylviotabet
59728,The 5th Quarter,drama americanfootball lossofbrother funeral sport prayer gymnasium coach basedontruestory numberintitle familyrelationships autoaccident aidanquinn andiemacdowell ryanmerriman rickbieber
10930,The Flower of Evil,drama return suppressedpast bourgeoisie mayorelections suspense wealth familyconflict benoîtmagimel mélaniedoutey suzanneflon claudechabrol
32395,The Greatest,drama womandirector piercebrosnan susansarandon careymulligan shanafeste
58882,Snow Flower and the Secret Fan,drama history fan duringcreditsstinger libingbing junji-hyun hughjackman waynewang
7547,Come Early Morning,drama romance bar motel one-nightstand beer blonde dog womandirector ashleyjudd lauraprepon jeffreydonovan joeylaurenadams
35944,Lucky Break,action comedy jamesnesbitt oliviawilliams timothyspall petercattaneo
42222,Julia,drama friends playwright janefonda vanessaredgrave jasonrobards fredzinnemann
13827,"Surfer, Dude",comedy surfing sport matthewmcconaughey jeffreynordling willienelson s.r.bindler
44260,Lake of Fire,documentary noamchomsky billbaird flipbenham tonykaye
9282,11:14,crime drama thriller alcohol sex robbery secret gun ambulance vandalism chase arrest police cops murder crash connected henrythomas blakeheron barbarahershey gregmarcks
38940,Men of War,action thriller asia island mercenary independentfilm jungle dolphlundgren charlottelewis bdwong perrylang
35689,Don McKay,crime mystery thriller independentfilm thomashadenchurch elisabethshue melissaleo jakegoldberger
97614,Deadfall,crime drama thriller partner murder ontherun fugitive crime family homecoming crimegoneawry dishonesty siblingsrelations chasesandraces criminalheroes consandscams murderouspair ericbana oliviawilde charliehunnam stefanruzowitzky
37206,A Shine of Rainbows,drama family orphan rainbow connienielsen aidanquinn johnbell vicsarin
58626,The Hit List,action thriller cubagoodingjr. colehauser jonathanlapaglia williamkaufman
183894,Emma,romance comedy drama romolagarai michaelgambon jonnyleemiller jimo'hanlon
837,Videodrome,horror mystery sciencefiction suicide tvshow hallucination tvstation radiopresenter toronto dystopia brainwashing pittsburgh jameswoods sonjasmits deborahharry davidcronenberg
1555,The Spanish Apartment,drama comedy romance paris barcelonaspain alcohol roommate single travel crush student relationship break-up youth celebration groupoffriends romainduris audreytautou kellyreilly cédricklapisch
244783,Song One,drama womandirector annehathaway johnnyflynn marysteenburgen katebarker-froyland
16564,Winter in Wartime,drama history war netherlands worldwarii martijnlakemeier melodyklaver yorickvanwageningen martinkoolhoven
168027,Freaky Deaky,comedy bombsquad ex-fugitive freaky christianslater michaeljaiwhite crispinglover charlesmatthau
3482,The Train,action drama thriller war paris france worldwarii nazis hijackingoftrain artwork trainride painting frenchresistance traincrash nazigermany artthief arttheft burtlancaster paulscofield jeannemoreau johnfrankenheimer
135595,Trade Of Innocents,drama thriller dermotmulroney mirasorvino johnbillingsley christopherbessette
8982,The Protector,action crime drama thriller buddhism elephant sydney australia fighter tempel gang animal tonyjaa petchtaiwongkamlao bongkojkhongmalai prachyapinkaew
89861,Stiff Upper Lips,comedy italy victorianengland youngwoman georginacates peterustinov prunellascales garysinyor
455,Bend It Like Beckham,comedy drama romance londonengland tradition indianlead cultureclash immigration roleofwomen sikh women'ssoccer soccer family womandirector parmindernagra keiraknightley jonathanrhysmeyers gurinderchadha
57022,Sunshine State,drama independentfilm alanking angelabassett timothyhutton johnsayles
14351,Crossover,action adventure drama streetgang blackpeople sport highschoolsports anthonymackie marcellothedford allenpayne prestona.whitmoreii
147767,Khiladi 786,action comedy akshaykumar asinthottumkal himeshreshammiya ashishr.mohan
10664,[REC]²,thriller horror religionandsupernatural bloodsample occult swatteam gasmask nightvision freezer foundfootage manuelavelasco ferranterraza claudiasilva jaumebalagueró
55567,Standing Ovation,comedy music family kaylajackson kaylaraparelli saldupree stewartraffill
9277,The Sting,comedy crime drama chicago bet horserace repayment conman mafiaboss violence ragtime referencetomuttandjeff offtrackbetting stingoperation alley 1930s 20thcentury paulnewman robertredford robertshaw georgeroyhill
9443,Chariots of Fire,drama history underdog scotland jewry patriotism olympicgames jew olympiansportsteam ambition bencross iancharleson cherylcampbell hughhudson
16186,Diary of a Mad Black Woman,comedy drama romance kimberlyelise steveharris tylerperry darrengrant
7863,Shine,drama letter jumping childprodigy pool pianist concerthall breakdown geoffreyrush noahtaylor arminmueller-stahl scotthicks
138697,Don Jon,romance comedy drama pornography sex sexaddiction malefemalerelationship internetporn malemasturbation masturbation josephgordon-levitt scarlettjohansson juliannemoore josephgordon-levitt
11901,High Plains Drifter,western gunslinger desperation outlaw clinteastwood vernabloom mariannahill clinteastwood
1548,Ghost World,comedy drama highschoolfriends artclass recordcollector plaster personalad bluesmusic nunchaku pranktelephonecall aftercreditsstinger thorabirch scarlettjohansson stevebuscemi terryzwigoff
11889,Iris,drama romance basedonnovel newlove loveofone'slife retiree aging alzheimer pflegen love author short-termmemory photographicmemory judidench jimbroadbent katewinslet richardeyre
33155,Galaxina,comedy sciencefiction android harleydavidson cryogenics spacetravel love parody spaceship space alien motorcycle exercise lasers forcefield metafilm forcefield motorbike cryonics dorothystratten stephenmacht averyschreiber williamsachs
5528,The Chorus,drama penalty choir diary musical boy'schoir dormitory music boardingschool children principal boys'boardingschool 1940s gérardjugnot françoisberléand kadmerad christophebarratier
321,Mambo Italiano,comedy romance gay fathersonrelationship sex italo-american lovesickness italian canada newlove comingout macho basedonplay gayrelationship family familyfeud lgbt emigrant lukekirby ginettereno paulsorvino émilegaudreault
4997,Wonderland,crime drama mystery thriller robbery junkie investigation pornostar murder losangeles violence drug valkilmer dylanmcdermott katebosworth jamescox
925,Do the Right Thing,drama blackpeople italo-american policebrutality sunglasses cultureclash streetwar heat restaurantcritic radiotransmission punk chaos policeoperation pizzeria pizza money racism hiphopculture dannyaiello ossiedavis rubydee spikelee
27451,Harvard Man,drama gambling sex college basketball mafia drug sarahmichellegellar adriangrenier joeylaurenadams jamestoback
73532,Le Havre,drama comedy poverty policeman shoeshiner northernfrance andréwilms katioutinen blondinmiguel akikaurismäki
979,Irreversible,drama thriller crime mystery paris prostitute rape sex nudity trauma knife assault police love revenge unsimulatedsex cruelty brutality violence drug dark evil boyfriend rapeandrevenge underpass newfrenchextremism monicabellucci vincentcassel albertdupontel gasparnoé
193722,R100,comedy drama dominatrix bdsm naoomori maodaichi shinobuterajima hitoshimatsumoto
7913,Rang De Basanti,drama newdelhiindia students'movement warofindependence student celebration aamirkhan sohaalikhan alicepatten rakeyshomprakashmehra
253253,Animals,drama daviddastmalchian kimshaw johnheard collinschiffli
51995,Salvation Boulevard,comedy thriller action drama pastor churchservice spirituality religion jenniferconnelly marisatomei piercebrosnan georgeratliff
13173,The Ten,comedy independentfilm ventriloquistdummy multiplestorylines sabbath brainscan radiationsickness parachutist rubik'scube paulrudd adambrody jonhamm davidwain
22908,A Room for Romeo Brass,drama comedy foreign rejection friendship youth paddyconsidine andrewshim frankharper shanemeadows
70670,Headhunters,thriller crime deathoflover artthief artgallery policeinvestigation akselhennie nikolajcoster-waldau synnøvemacodylund mortentyldum
84204,Grabbers,sciencefiction comedy thriller horror monster ireland drunk beheaded richardcoyle ruthbradley russelltovey jonwright
25248,Saint Ralph,comedy drama sport independentfilm adambutcher campbellscott michaelkanev michaelmcgowan
230266,Miss Julie,drama lovetriangle love irish valet womandirector 19thcentury jessicachastain colinfarrell samanthamorton livullmann
16633,Somewhere in Time,sciencefiction drama fantasy romance timetravel playwright 1910s christopherreeve janeseymour christopherplummer jeannotszwarc
63006,Dum Maaro Dum,drama action crime foreign goa drugbust raveparty abhishekbachchan bipashabasu deepikapadukone rohansippy
91586,Insidious: Chapter 2,horror thriller hauntedhouse possession demon family ghost brideinblack patrickwilson rosebyrne tysimpkins jameswan
215,Saw II,horror riddle serialkiller tobinbell shawneesmith donniewahlberg darrenlynnbousman
333371,10 Cloverfield Lane,thriller sciencefiction drama kidnapping bunker paranoia basement survivalist apocalypse caraccident captive maryelizabethwinstead johngoodman johngallagherjr. dantrachtenberg
9012,Jackass: The Movie,documentary comedy disgust pain stunts musicvideo stuntman stupidity shocking johnnyknoxville bammargera steve-o jefftremaine
345911,Lights Out,horror thriller suicide darkness basement basedonshortstory fearofthedark ghost teresapalmer mariabello gabrielbateman davidf.sandberg
72571,Paranormal Activity 3,horror witch sistersisterrelationship sequel prequel haunting foundfootage katiefeatherston spraguegrayden laurenbittner henryjoost
242512,Ouija,horror deathofafriend swimmingpool ouija ouijaboard teenager basedonboardgame ghost spiritualism supernaturalhorror oliviacooke anacoto darenkagasoff stileswhite
10072,A Nightmare on Elm Street 3: Dream Warriors,horror thriller grouptherapy nightmare hypnosis trapped alcoholic mentalillness catholicism disfigurement sleepwalking mentalhospital psychotherapist dreams robertenglund patriciaarquette heatherlangenkamp chuckrussell
211954,Instructions Not Included,comedy drama bachelor vespa loretoperalta eugenioderbez jessicalindsey eugenioderbez
82990,Paranormal Activity 4,horror garage poltergeist webcam imaginaryfriend bathtub tricycle foundfootage laptopcomputer videotape evilchild levitation aftercreditsstinger neighborneighborrelationship adoptedchild katiefeatherston kathrynnewton mattshively henryjoost
29912,The Robe,drama crucifixion ancientrome richardburton jeansimmons victormature henrykoster
11843,The Return of the Pink Panther,comedy robbery diamant côted'azur inspector panther petersellers christopherplummer herbertlom blakeedwards
11284,Freddy's Dead: The Final Nightmare,horror thriller comedy amnesia nightmare alternatedimension psychologist memoryloss youth killer disfigurement duringcreditsstinger womandirector halfwayhouse dreams memories robertenglund lisazane shongreenblatt racheltalalay
504,Monster,crime drama femalenudity prostitute rape sexualabuse desperation deathpenalty motel jobinterview basedontruestory murder betrayal serialkiller poverty prostitution heartbreak mentalillness womandirector ugly charlizetheron christinaricci brucedern pattyjenkins
173,"20,000 Leagues Under the Sea",adventure drama sciencefiction diving ocean submarine julesverne captain atlantis deepsea warship divingsuit harpoon ship war scubadiving underwater scuba captainnemo giantsquid kirkdouglas jamesmason paullukas richardfleischer
227348,Paranormal Activity: The Marked Ones,horror thriller supernatural demon foundfootage andrewjacobs richardcabral carlospratts christopherb.landon
1955,The Elephant Man,drama history exploitation biography hospital curiosity sideshow disfigurement physicaldeformity freak 19thcentury dignity anthonyhopkins johnhurt annebancroft davidlynch
152532,Dallas Buyers Club,drama history women aids biography basedontruestory hiv drug 1980s matthewmcconaughey jennifergarner jaredleto jean-marcvallée
243940,The Lazarus Effect,thriller horror terror experiment afterlife paranormal violence death evil researcher possesion oliviawilde markduplass donaldglover davidgelb
77,Memento,mystery thriller individual insulin tattoo waitress amnesia motel insurancesalesman revenge memoryloss polaroid flashback neo-noir guypearce carrie-annemoss joepantoliano christophernolan
157547,Oculus,horror hallucination supernatural mirror skepticism ghost karengillan brentonthwaites kateesackhoff mikeflanagan
2295,Clerks II,comedy independentfilm aftercreditsstinger duringcreditsstinger briano'halloran jeffanderson jasonmewes kevinsmith
71,Billy Elliot,drama comedy music workers'quarter dancingclass strike northernengland scholarship ballet jamiebell juliewalters jeanheywood stephendaldry
147773,The Way Way Back,comedy drama shyness beach bicycle conversation friendship stepfather vacation job neighbor summer teenager waterpark awkwardness liamjames stevecarell tonicollette natfaxon
16096,House Party 2,comedy martinlawrence christophermartin christopherreid dougmchenry
24266,The Man from Snowy River,family drama action western romance regret river horse ranch australia brumby brumbies colt stockman clancyoftheoverflow tomburlinson terencedonovan kirkdouglas georget.miller
16508,Doug's 1st Movie,animation family comedy journalism dance daydream friendship pollution cartoon numberintitle kidsandfamily valentine thomasmchugh frednewman chrisphillips mauricejoyce
2895,The Apostle,drama christianity coma jealousy radiostation texas apostle minister louisiana forgiveness independentfilm preacher robertduvall billybobthornton junecartercash robertduvall
15660,Mommie Dearest,drama ax biography sociopath lawyer mansion docudrama perfection adoptedchild fayedunaway dianascarwid steveforrest frankperry
59968,Our Idiot Brother,comedy drama brothersisterrelationship sistersisterrelationship familyclan idealist duringcreditsstinger paulrudd elizabethbanks zooeydeschanel jesseperetz
323677,Race,action drama olympicgames biography sport historicalfigure nazigermany racism africanamerican trackandfield stephanjames jasonsudeikis caricevanhouten stephenhopkins
19848,The Players Club,drama stripclub stripper dominatrix catfight lisarayemccoy dickanthonywilliams judyannelder icecube
256274,"As Above, So Below",horror thriller paris treasure catacombs scientist singinginacar archaeologist lossoffriend subjectivecamera foundfootage thickaccent femalearcheologist burningcar philosopher'sstone frenchaccent rappinginacar perditaweeks benfeldman edwinhodge johnerickdowdle
235271,Addicted,drama thriller infidelity obsession lie sin interracialrelationship cheatingwife lust attraction deceit temptation hipersexualidad faithfulhusband boriskodjoe brandongonzales cameronmills billewoodruff
45153,Eve's Bayou,drama sistersisterrelationship menstruation superstition independentfilm curse motherdaughterrelationship tavern auntniecerelationship fatherdaughterrelationship allblackcast womandirector jurneesmollett meagangood lynnwhitfield kasilemmons
284293,Still Alice,drama mother professor illness juliannemoore alecbaldwin kristenstewart richardglatzer
24973,The Egyptian,history drama egypt jeansimmons victormature genetierney michaelcurtiz
21610,Nighthawks,action crime thriller sylvesterstallone rutgerhauer billydeewilliams brucemalmuth
10283,Friday the 13th Part VIII: Jason Takes Manhattan,horror thriller newyork boat mask psychopath highschool sewerage timessquare serialkiller teenager jasonvorhees kanehodder jensendaggett scottreeves robhedden
8346,My Big Fat Greek Wedding,comedy drama romance usa parentskidsrelationship greece cultureclash midlifecrisis restaurant badmother-in-law mother-in-law parents-in-law son-in-law father-in-law patriarch badfather-in-law greek wedding family xenophobia niavardalos johncorbett lainiekazan joelzwick
122081,Spring Breakers,drama crime femalenudity sex florida drugdealer nudity femalefriendship party arthouse drug springbreak youngadult jamesfranco selenagomez vanessahudgens harmonykorine
10987,Halloween: The Curse of Michael Myers,horror thriller massmurder nudity halloween attempttoescape cult psychopath escapeagent murder escape slasher doctor niece death evil michaelmyers psychiatric murderhunt halloweennight donaldpleasence paulrudd mariannehagan joechappelle
1391,Y Tu Mamá También,drama romance mexico sex beach groupsex malefriendship roadtrip comingofage teenager lgbt newmexicancinema gaelgarcíabernal diegoluna maribelverdú alfonsocuarón
747,Shaun of the Dead,horror comedy recordcollection flower cheese pub surrey romanticcomedy zombie english tvshowinfilm cricketbat brokenbottle survivalhorror britishpub englishpub you'vegotredonyou simonpegg nickfrost kateashfield edgarwright
14745,The Haunting of Molly Hartley,drama horror haleybennett jakeweber chacecrawford mickeyliddell
26748,Lone Star,drama mystery romance sheriff familysecrets neo-western darksecrets chriscooper matthewmcconaughey elizabethpeña johnsayles
11357,Halloween 4: The Return of Michael Myers,horror thriller sheriff scissors ambulance halloween twist knife sequel murder serialkiller maskedkiller blood niece evil michaelmyers october donaldpleasence elliecornell danielleharris dwighth.little
24913,April Fool's Day,horror mystery island party murder teenmovie slasher aprilfool'sday holidayhorror canuxploitation eliminationderby collegefriends deborahforeman thomasf.wilson lloydberry fredwalton
13776,Diner,comedy drama diner baltimoremaryland fakeaccident gamblingdebt twentysomething 1950s steveguttenberg danielstern mickeyrourke barrylevinson
14854,Lone Wolf McQuade,action crime drama romance thriller western martialarts kungfu texas fbi wheelchair texasranger weapon gunbattle drug fatherdaughterrelationship killingadog chucknorris davidcarradine barbaracarrera stevecarver
50357,Apollo 18,horror thriller sciencefiction moon nasa infection barbecue moonlanding hammer alien mockumentary astronaut alieninfection foundfootage ryanrobbins warrenchristie lloydowen gonzalolópez-gallego
13090,Sunshine Cleaning,comedy drama suicide singleparent sistersisterrelationship cleaninglady newmexico teamwork familybusiness crimescene womandirector amyadams emilyblunt alanarkin christinejeffs
192141,No Escape,action thriller hotel revolution raceagainsttime engineer coup survival rebellion execution american family americanabroad u.s.embassy foreign owenwilson lakebell piercebrosnan johnerickdowdle
16441,The Beastmaster,action fantasy swordfight animal marcsinger tanyaroberts riptorn doncoscarelli
29996,Solomon and Sheba,drama history romance war israel egypt religionandsupernatural epic yulbrynner ginalollobrigida georgesanders kingvidor
351819,Fifty Shades of Black,romance comedy sex black parody spoof millionaire marlonwayans kalihawk fredwillard michaeltiddes
14834,Not Easily Broken,drama romance morrischestnut tarajip.henson maevequinlan billduke
22649,A Farewell to Arms,drama romance war italy nurse loveletter officer priest escape hospital bestfriend pre-code airraid ambulancedriver battleoftheisonzo airattack helenhayes garycooper adolphemenjou frankborzage
378200,The Perfect Match,comedy romance bet match playboy fearofcommitment bestfriend terrencejenkins paulapatton kalihawk billewoodruff
20455,Digimon: The Movie,fantasy animation sciencefiction family videogame monster lossofenergy egg computer goodvsevil internet basedonvideogame giantegg animaltrainer superherokids anime larajillmiller joshuaseth bobpapenbrook mamoruhosoda
13193,Saved!,comedy drama christianity gay comingout independentfilm comingofage lgbtchild jenamalone mandymoore macaulayculkin briandannelly
11042,The Barbarian Invasions,comedy crime drama fathersonrelationship socialism yuppie professor dyinganddeath cancer money university illness dying familyconflict friend rémygirard stéphanerousseau marie-joséecroze denysarcand
10786,Robin and Marian,action adventure drama romance england crusade robinhood kingrichard seanconnery audreyhepburn robertshaw richardlester
12484,The Forsaken,action adventure horror thriller vampire fullmoon poster hitchhiker homoeroticism newspaperheadline vampireslayer switchblade guninmouth filmcanister playingchicken bloodsucking trafficviolation virus kerrsmith brendanfehr izabellamiko j.s.cardone
17339,Force 10 from Navarone,action adventure war thriller gun traitor nazis bridge major colonel blood sergeant battle partisan woman taskforce keithmallory harrisonford robertshaw barbarabach guyhamilton
11959,UHF,"comedy loser tvstation gameshow tvstar musicvideo satire cultfilm indianajonesspoofscene musicspoof ""weirdal""yankovic victoriajackson michaelrichards jaylevey"
9900,Grandma's Boy,comedy videogame grandmothergrandsonrelationship manchild stoner gametester lindacardellini allencovert peterdante nicholausgoossen
14662,Slums of Beverly Hills,comedy drama sex independentfilm moving beverlyhills womandirector nursingschool nomad natashalyonne alanarkin marisatomei tamarajenkins
335,Once Upon a Time in the West,western showdown bounty bountyhunter lossofbrother sadness blackmail harmonica antihero auction dyinganddeath peasant insanity spaghettiwestern henryfonda claudiacardinale jasonrobards sergioleone
15745,Made,action comedy thriller vincevaughn jonfavreau seancombs jonfavreau
17431,Moon,sciencefiction drama moon artificialintelligence clone isolation future dystopia space cloning moonbase samrockwell kevinspacey dominiquemcelligott duncanjones
21014,Keeping Up with the Steins,comedy barmitvah party independentfilm darylsabara jamigertz jeremypiven scottmarshall
78394,Sea Rex 3D: Journey to a Prehistoric World,documentary prehistoric dinosaur imax underwaterscene 3d short guillaumedenaiffe norbertferrer chloehollings ronanchapalain
10217,The Sweet Hereafter,drama canada suffering village paralysis independentfilm lawyer schoolbus vehicularaccident ianholm caerthanbanks sarahpolley atomegoyan
46332,Of Gods and Men,drama history monk sunrise medicine hostage evacuation koran protection french community peace faith basedontruestory religion terrorism lambertwilson michaellonsdale olivierrabourdin xavierbeauvois
13996,Bottle Shock,comedy drama winegarden wine winzer alanrickman chrispine billpullman randallmiller
3028,Jekyll and Hyde ... Together Again,comedy horror sciencefiction doublelife musical jekyllandhyde markblankfield bessarmstrong kristaerrickson jerrybelson
1024,Heavenly Creatures,drama fantasy mother sex secret obsession literature nudity fantasy passion love friends murder independentfilm lesbian true relationship melanielynskey katewinslet sarahpeirse peterjackson
343795,90 Minutes in Heaven,drama hospital church katebosworth haydenchristensen hudsonmeek michaelpolish
45658,Everything Must Go,comedy drama romance alcohol arizona beer playboy independentfilm salesman pregnant repoman rebeccahall willferrell glennhowerton danrush
16148,Zero Effect,comedy crime mystery thriller detective blackmail independentfilm billpullman benstiller ryano'neal jakekasdan
4553,The Machinist,thriller drama factory insomnia postit machinist cleaningbathroomtile osha taunting manhole onearmedman torment departmentofmotorvehicles mother'sday losingweight oldphotograph dostoevsky christianbale jenniferjasonleigh aitanasánchez-gijón bradanderson
36351,Light Sleeper,drama crime suicide drugdealer redemption addict existentialism willemdafoe susansarandon danadelany paulschrader
245916,Kill the Messenger,thriller crime drama mystery biography jeremyrenner maryelizabethwinstead michaelsheen michaelcuesta
27585,Rabbit Hole,drama lossofson trauma toy marriage grief memory crying parkinglot therapy carseat nicolekidman aaroneckhart diannewiest johncameronmitchell
1415,Party Monster,comedy drama crime newyork hotel basedonnovel birthday bath nightclub donut hallucination costume injection deathofafriend arrest police party friends independentfilm manmanrelationship money drug sethgreen macaulayculkin chloësevigny fentonbailey
313922,Green Room,horror crime thriller skinhead heroin music cover-up murder suspense gore ducttape swastika pitbull witnesstomurder meatcleaver bittenintheneck neonazi punkband fireextinguisher mumblegore killerdog mauling boxcutter feedback micstand antonyelchin imogenpoots aliashawkat jeremysaulnier
14474,The Oh in Ohio,comedy drama romance sex adultery depression infidelity nightclub nudity orgasm promise bikini guru love lesbian lust drug therapy pleasure parkerposey dannydevito paulrudd billykent
199933,Atlas Shrugged Part III: Who is John Galt?,drama sciencefiction mystery trilogy aynrand ericallankramer robmorrow stephentobolowsky jamesmanera
13685,Bottle Rocket,comedy crime drama brotherbrotherrelationship robbery burglar languagebarrier motel independentfilm psychiatrichospital maid theft nervousbreakdown escapade laundryroom lukewilson owenwilson lumicavazos wesanderson
8744,Albino Alligator,crime drama thriller brotherbrotherrelationship bar gun hostage siege police suspense mattdillon fayedunaway garysinise kevinspacey
38428,"Gandhi, My Father",drama foreign history biography mahatmagandhi tragedy darshanjariwala akshayekhanna bhumikachawla ferozabbaskhan
8847,Standard Operating Procedure,documentary prison prisoner jailguard prisoncell bagdad iraq photography detentioncamp torture soldier humiliation javaldavis kendavis tonydiaz errolmorris
39269,Out of the Blue,drama punk independentfilm comingofage teenagegirl alcoholicfather dennishopper raymondburr sharonfarrell dennishopper
10844,Out of the Blue,drama punk independentfilm comingofage teenagegirl alcoholicfather karlurban tandiwright simonferry robertsarkies
46838,Tucker and Dale vs Evil,comedy horror cabin chainsaw hillbilly bodyinchipper cutoffjeans alantudyk tylerlabine katrinabowden elicraig
51384,"Lovely, Still",drama romance independentfilm martinlandau ellenburstyn adamscott nicholasfackler
56930,Tycoon,action drama romance mountains engineer railroad ethics johnwayne laraineday cedrichardwicke richardwallace
41730,Desert Blue,comedy drama bomb fire fbi quarantine independentfilm waterpark bonfire explosives four-wheelers soda aqueduct beerbong gianticecreamcone caseyaffleck katehudson brendansextoniii morganj.freeman
18442,Decoys,horror sciencefiction thriller kimpoirier stefanievonpfetten eliastoufexis matthewhastings
298312,The Visit,horror thriller rapmusic pennsylvania brothersisterrelationship farm grandparents murder children independentfilm farmhouse singlemother violence oven foundfootage hideandseek diaper oliviadejonge edoxenbould kathrynhahn m.nightshyamalan
11600,Redacted,drama war iraq iraqwar izzydiaz robdevaney tyjones briandepalma
71547,Fascination,romance thriller beach murder jacquelinebisset adamgarcia jamesnaughton klausmenzel
57876,Area 51,horror thriller sciencefiction foundfootage area51 reidwarner darrinbragg benrovner orenpeli
77495,Sleep Tight,thriller barcelonaspain blackmail concierge caretaker stalking apartmentbuilding peephole chloroform luistosar martaetura albertosanjuan jaumebalagueró
13849,The Cottage,horror comedy crime thriller ransom hostage hostagedrama andyserkis reeceshearsmith jenniferellison paulandrewwilliams
14849,Dead Like Me: Life After Death,drama fantasy comedy suicide lifeanddeath coma afterlife ellenmuth jasmineguy callumblue stephenherek
12486,Farce of the Penguins,comedy documentary penguin balzen antarctic samuell.jackson jimbelushi whoopigoldberg bobsaget
19615,Flying By,drama billyraycyrus heatherlocklear ahnaisechristmas
244403,Rudderless,music drama comedy fathersonrelationship rockband grievingfather billycrudup antonyelchin felicityhuffman williamh.macy
292481,Henry & Me,family animation baseball surrealism children newyorkyankees richardgere luisguzmán chazzpalminteri barrettesposito
340816,Christmas Eve,romance comedy photographer surgeon orchestra doctor caraccident poweroutage stuckinelevator elevator christmas patrickstewart cherylhines garycole mitchdavis
78814,We Have Your Husband,tvmovie crime drama thriller teripolo esaimorales nicholasgonzalez ericbross
297596,Dying of the Light,thriller drama cia retirement espionage terrorism nicolascage antonyelchin alexanderkarim paulschrader
299552,Born Of War,action thriller war gun oil secretservice womandirector mina jamesfrain sofiablack-d'elia lydialeonard vickyjewson
11935,Capricorn One,drama action thriller sciencefiction helicopter nasa texas spacecraft beguilement cropduster conspiracy escape astronaut desert missiontomars investigativereporter launchpad elliottgould jamesbrolin brendavaccaro peterhyams
113406,Should've Been Romeo,comedy drama paulben-victor edasner jordennthompson marciabennett
447027,Running Forever,family
290825,Yoga Hosers,comedy fantasy horror thriller canada nazis sequel spinoff ancientevil lily-rosedepp harleyquinnsmith justinlong kevinsmith
